4,18,8
4,7,8
4,45,7
4,12,7
4,5,6
4,30,6
4,52,6
4,31,5
4,99,5
4,67,5
4,41,5
4,58,4
4,35,4
4,57,4
4,48,4
4,42,4
4,80,4
4,84,3
4,23,3
4,60,3
4,87,3
4,11,3
4,46,2
4,95,2
4,28,2
4,25,2
4,81,1
4,91,1
4,26,1
4,32,1
4,96,1
4,92,1
4,10,-10
35,5,10
55,5,9
30,5,8
99,5,8
91,5,7
31,5,7
18,5,6
10,5,6
11,5,5
48,5,5
58,5,5
89,5,5
24,5,5
74,5,4
28,5,4
14,5,3
7,5,3
32,5,3
94,5,3
26,5,3
6,5,2
23,5,2
19,5,2
46,5,1
84,5,1
52,5,1
15,5,1
43,5,1
39,5,1
29,5,1
5,55,9
5,30,8
5,18,6
5,35,6
5,31,6
5,40,5
5,58,4
5,74,4
5,7,3
5,94,3
5,10,3
5,24,3
5,91,3
5,26,3
5,48,2
5,99,2
5,6,2
5,23,2
5,19,2
5,46,1
5,11,1
5,84,1
5,42,1
5,52,1
5,15,1
5,43,1
5,39,1
5,29,1
5,38,1
5,89,-10
29,6,10
35,6,10
94,6,8
30,6,6
74,6,5
10,6,5
24,6,4
7,6,4
97,6,4
57,6,3
95,6,3
25,6,3
26,6,3
99,6,3
46,6,3
50,6,3
86,6,2
12,6,2
20,6,2
23,6,2
84,6,1
18,6,1
69,6,1
39,6,1
61,6,1
41,6,1
82,6,1
42,6,1
64,6,1
28,6,1
51,6,1
21,6,1
6,33,8
6,35,8
6,29,7
6,84,5
6,74,5
6,24,4
6,94,3
6,25,3
6,26,3
6,30,3
6,99,3
6,46,3
6,50,3
6,97,3
6,95,2
6,69,2
6,7,2
6,20,2
6,23,2
6,18,1
6,39,1
6,41,1
6,40,1
6,12,1
6,82,1
6,28,1
6,51,1
6,21,1
6,42,-4
6,10,-8
35,7,10
29,7,5
24,7,4
61,7,4
25,7,4
42,7,4
99,7,3
18,7,3
12,7,3
31,7,3
50,7,3
9,7,2
94,7,2
28,7,2
51,7,2
20,7,2
65,7,1
32,7,1
84,7,1
62,7,1
10,7,1
74,7,1
7,24,4
7,18,2
7,35,2
7,12,2
7,94,2
7,28,2
7,10,2
7,20,2
7,23,1
7,31,1
7,58,1
7,33,1
7,9,1
7,32,1
7,50,1
7,84,1
7,62,1
7,25,1
7,42,1
7,74,1
7,77,-1
7,51,-1
13,8,10
10,8,10
96,8,10
19,8,9
39,8,8
21,8,8
23,8,7
66,8,7
46,8,5
16,8,5
64,8,4
74,8,4
37,8,3
69,8,3
65,8,3
20,8,3
76,8,3
38,8,3
41,8,3
32,8,3
82,8,2
44,8,2
50,8,2
36,8,2
97,8,2
14,8,1
18,8,1
30,8,1
51,8,1
31,8,1
78,8,1
25,8,-5
8,19,10
8,13,8
8,21,6
8,59,5
8,64,5
8,14,5
8,39,5
8,16,5
8,74,4
8,69,3
8,65,3
8,76,3
8,46,3
8,30,2
8,37,2
8,50,2
8,36,2
8,34,2
8,96,2
8,41,2
8,29,1
8,82,1
8,31,1
8,23,1
8,66,1
8,97,1
8,25,1
8,32,1
36,9,8
61,9,5
10,9,5
66,9,5
41,9,5
57,9,4
25,9,4
43,9,4
72,9,3
21,9,3
51,9,3
24,9,3
96,9,3
16,9,3
39,9,3
50,9,2
23,9,2
32,9,2
74,9,2
98,9,2
87,9,1
92,9,1
48,9,1
55,9,1
88,9,1
28,9,1
76,9,1
91,9,1
68,9,1
65,9,1
47,9,1
38,9,1
64,9,1
56,9,1
53,9,1
14,9,-10
9,36,8
9,40,5
9,25,5
9,41,5
9,57,4
9,61,4
9,51,4
9,66,4
9,39,4
9,43,3
9,21,3
9,24,3
9,96,3
9,10,3
9,16,3
9,76,2
9,23,2
9,32,2
9,74,2
9,53,2
9,98,2
9,48,1
9,55,1
9,72,1
9,88,1
9,28,1
9,50,1
9,91,1
9,68,1
9,65,1
9,47,1
9,38,1
9,64,1
9,56,1
9,14,-10
33,10,10
20,10,10
29,10,7
13,10,5
16,10,5
81,10,4
19,10,4
21,10,4
65,10,4
89,10,4
48,10,3
11,10,3
24,10,3
35,10,2
41,10,2
42,10,2
77,10,2
12,10,2
28,10,2
50,10,2
64,10,2
76,10,2
44,10,2
94,10,1
82,10,1
87,10,1
38,10,1
68,10,1
99,10,1
71,10,1
17,10,1
78,10,1
31,10,-1
23,10,-1
95,10,-1
14,10,-1
30,10,-2
18,10,-5
62,10,-5
69,10,-5
84,10,-7
57,10,-8
25,10,-10
10,92,10
10,33,10
10,12,10
10,30,10
10,20,10
10,46,10
10,23,6
10,11,5
10,25,5
10,16,5
10,19,4
10,89,4
10,28,3
10,81,3
10,13,3
10,14,3
10,21,3
10,57,2
10,86,2
10,31,2
10,18,2
10,41,2
10,40,2
10,42,2
10,24,2
10,69,2
10,50,2
10,76,2
10,44,2
10,35,1
10,29,1
10,95,1
10,94,1
10,73,1
10,77,1
10,82,1
10,87,1
10,68,1
10,99,1
10,64,1
10,71,1
10,38,1
10,65,1
10,78,1
10,84,-10
18,11,7
43,11,4
72,11,4
99,11,4
92,11,4
58,11,3
96,11,3
30,11,2
80,11,2
20,11,2
39,11,2
48,11,2
31,11,2
35,11,2
32,11,2
91,11,1
46,11,1
81,11,1
26,11,1
33,11,1
25,11,1
11,18,5
11,72,4
11,26,3
11,58,3
11,99,3
11,35,3
11,92,3
11,43,2
11,30,2
11,80,2
11,20,2
11,39,2
11,31,2
11,91,1
11,46,1
11,81,1
11,33,1
11,48,1
11,34,1
11,25,1
11,96,1
11,32,1
67,12,10
20,12,8
23,12,5
45,12,5
42,12,4
84,12,3
57,12,1
70,12,1
21,12,1
32,12,1
14,12,1
69,12,1
74,12,1
24,12,1
12,45,8
12,20,8
12,69,3
12,19,3
12,70,1
12,94,1
12,32,1
12,74,1
12,24,1
12,67,-10
62,13,8
19,13,8
21,13,8
23,13,6
15,13,5
37,13,5
46,13,5
96,13,4
76,13,4
41,13,4
26,13,3
16,13,3
30,13,3
66,13,3
39,13,3
50,13,3
99,13,2
32,13,2
49,13,1
59,13,1
64,13,1
74,13,1
36,13,1
34,13,-1
14,13,-10
13,62,9
13,19,8
13,15,5
13,46,5
13,23,5
13,96,4
13,26,3
13,30,3
13,59,3
13,76,3
13,64,3
13,21,3
13,39,3
13,50,3
13,49,2
13,99,2
13,32,2
13,37,1
13,66,1
13,74,1
13,36,1
13,41,1
13,14,-10
97,14,6
63,14,6
19,14,6
85,14,5
23,14,5
34,14,5
16,14,5
36,14,3
69,14,3
66,14,3
21,14,2
90,14,2
47,14,2
57,14,1
18,14,1
95,14,1
93,14,1
87,14,1
86,14,1
50,14,1
28,14,1
74,14,1
39,14,1
32,14,1
84,14,-1
46,14,-10
14,93,10
14,85,5
14,63,5
14,97,5
14,34,5
14,95,2
14,86,2
14,90,2
14,47,2
14,87,1
14,94,1
14,19,1
14,36,1
14,69,1
14,66,1
14,39,1
14,23,1
14,16,1
14,50,1
14,28,1
14,74,1
14,32,1
14,18,-1
14,46,-1
14,84,-1
14,54,-1
14,79,-1
14,30,-10
36,15,8
74,15,6
62,15,6
99,15,4
41,15,3
43,15,3
22,15,3
53,15,2
39,15,2
71,15,2
33,15,1
69,15,1
24,15,1
29,15,1
59,15,1
20,15,1
87,15,1
44,15,1
64,15,1
15,36,7
15,62,6
15,22,5
15,53,4
15,74,4
15,20,3
15,64,3
15,39,3
15,99,3
15,41,3
15,43,3
15,59,2
15,71,2
15,33,1
15,69,1
15,24,1
15,29,1
15,87,1
15,44,1
15,79,-2
25,16,6
59,16,5
46,16,5
21,16,5
19,16,4
97,16,3
20,16,3
96,16,3
74,16,3
41,16,3
62,16,2
39,16,2
50,16,2
54,16,2
47,16,2
78,16,2
87,16,1
37,16,1
30,16,1
66,16,1
38,16,1
69,16,1
64,16,1
77,16,1
65,16,1
76,16,1
16,19,6
16,25,5
16,46,5
16,38,4
16,59,4
16,54,4
16,37,3
16,39,3
16,64,3
16,20,3
16,65,3
16,74,3
16,62,2
16,30,2
16,97,2
16,50,2
16,21,2
16,47,2
16,78,2
16,41,2
16,96,2
16,66,1
16,69,1
16,77,1
16,76,1
56,17,9
73,17,7
90,17,4
71,17,4
37,17,2
78,17,1
39,17,1
49,17,1
25,17,1
32,17,1
17,73,10
17,56,9
17,90,8
17,71,3
17,78,1
17,37,1
17,39,1
17,49,1
17,25,1
17,32,1
33,18,10
48,18,8
29,18,6
92,18,6
28,18,5
23,18,5
84,18,4
32,18,4
30,18,4
35,18,4
72,18,3
87,18,3
21,18,3
31,18,3
94,18,3
81,18,2
52,18,2
42,18,2
58,18,2
96,18,1
57,18,1
95,18,1
71,18,1
86,18,1
25,18,1
91,18,1
85,18,-1
18,33,10
18,48,8
18,29,6
18,92,6
18,35,6
18,28,5
18,84,4
18,31,4
18,30,4
18,72,3
18,21,3
18,42,3
18,23,3
18,81,2
18,32,2
18,94,2
18,58,2
18,26,1
18,52,1
18,96,1
18,95,1
18,87,1
18,71,1
18,86,1
18,25,1
18,41,1
18,91,1
18,85,-1
21,19,9
36,19,8
46,19,8
30,19,4
51,19,4
37,19,4
65,19,3
87,19,2
64,19,2
25,19,2
29,19,1
69,19,1
19,21,9
19,30,8
19,36,8
19,46,8
19,64,8
19,65,5
19,51,4
19,37,4
19,89,3
19,40,2
19,82,2
19,44,2
19,25,2
19,59,1
24,20,10
84,20,6
36,20,5
29,20,4
61,20,4
51,20,3
99,20,3
50,20,3
32,20,2
76,20,2
21,20,2
89,20,2
82,20,2
44,20,2
46,20,1
70,20,1
77,20,1
69,20,1
39,20,1
47,20,1
38,20,1
41,20,1
98,20,1
20,24,10
20,40,10
20,84,6
20,50,4
20,44,4
20,29,3
20,51,3
20,61,3
20,36,3
20,76,2
20,89,2
20,82,2
20,99,2
20,46,1
20,88,1
20,32,1
20,70,1
20,77,1
20,21,1
20,69,1
20,47,1
20,27,1
20,41,1
20,98,1
46,21,8
23,21,6
30,21,5
43,21,5
25,21,4
89,21,3
60,21,2
72,21,2
39,21,2
41,21,2
38,21,2
37,21,1
69,21,1
50,21,1
66,21,1
74,21,1
21,46,8
21,22,8
21,98,6
21,69,6
21,23,6
21,38,6
21,36,5
21,37,4
21,34,4
21,89,4
21,43,4
21,65,3
21,25,3
21,60,2
21,30,2
21,72,2
21,63,2
21,50,2
21,39,2
21,41,2
21,28,1
21,32,1
21,42,1
21,40,1
21,79,1
21,66,1
21,74,1
53,22,5
43,22,3
83,22,2
98,22,2
39,22,1
22,98,2
22,43,2
22,83,1
22,39,1
33,23,6
25,23,6
62,23,5
87,23,5
46,23,5
84,23,4
31,23,4
48,23,3
66,23,3
69,23,3
32,23,3
50,23,2
35,23,2
72,23,2
94,23,2
24,23,2
30,23,2
43,23,2
41,23,2
71,23,1
82,23,1
89,23,1
61,23,1
49,23,1
76,23,1
23,62,6
23,31,6
23,33,5
23,87,5
23,69,5
23,46,5
23,84,4
23,30,4
23,48,3
23,50,3
23,66,3
23,24,3
23,32,3
23,35,2
23,94,2
23,28,2
23,49,2
23,41,2
23,97,1
23,93,1
23,71,1
23,92,1
23,82,1
23,72,1
23,61,1
23,43,1
23,76,1
23,89,-10
51,24,5
94,24,3
30,24,3
28,24,3
35,24,2
52,24,2
32,24,2
61,24,2
59,24,2
31,24,2
89,24,2
46,24,1
96,24,1
77,24,1
42,24,1
36,24,1
24,51,5
24,30,3
24,28,3
24,94,2
24,54,2
24,61,2
24,40,2
24,31,2
24,59,2
24,46,1
24,96,1
24,35,1
24,32,1
24,77,1
24,25,1
24,42,1
24,36,1
24,89,1
31,25,8
92,25,6
46,25,6
84,25,5
66,25,4
33,25,2
50,25,2
26,25,2
51,25,2
99,25,2
57,25,1
94,25,1
72,25,1
87,25,1
61,25,1
82,25,1
37,25,1
65,25,1
68,25,1
54,25,1
69,25,1
74,25,1
38,25,1
32,25,1
44,25,1
58,25,-1
25,87,10
25,28,9
25,92,8
25,46,6
25,31,4
25,66,4
25,26,3
25,32,3
25,51,3
25,48,2
25,50,2
25,69,2
25,82,2
25,99,2
25,74,2
25,72,1
25,61,1
25,37,1
25,84,1
25,65,1
25,68,1
25,54,1
25,44,1
25,34,1
55,26,10
35,26,4
33,26,3
57,26,3
28,26,3
80,26,2
46,26,2
87,26,2
81,26,1
86,26,1
95,26,1
91,26,1
66,26,1
29,26,1
26,55,10
26,35,4
26,33,2
26,57,2
26,80,2
26,28,2
26,46,2
26,87,2
26,81,1
26,86,1
26,95,1
26,91,1
26,66,1
26,29,1
88,27,10
36,27,5
75,27,5
49,27,1
27,36,5
27,79,1
27,88,1
27,75,1
27,49,1
33,28,4
42,28,4
82,28,3
31,28,3
84,28,3
94,28,2
57,28,1
87,28,1
62,28,1
32,28,1
52,28,1
88,28,1
28,82,4
28,42,4
28,31,2
28,32,1
28,94,1
28,88,1
28,84,1
55,29,2
41,29,2
57,29,1
95,29,1
35,29,1
42,29,1
32,29,1
89,29,1
29,94,10
29,55,2
29,41,2
29,46,1
29,30,1
29,81,1
29,31,1
29,52,1
29,35,1
29,42,1
29,40,1
29,32,1
29,89,1
91,30,10
36,30,5
35,30,3
46,30,3
44,30,3
86,30,2
84,30,2
58,30,2
94,30,2
41,30,2
57,30,1
95,30,1
48,30,1
96,30,1
81,30,-1
30,44,5
30,58,3
30,91,3
30,46,3
30,35,2
30,41,2
30,64,2
30,36,2
30,95,1
30,94,1
42,31,10
35,31,5
89,31,4
57,31,3
87,31,3
33,31,3
51,31,3
66,31,3
48,31,2
72,31,1
39,31,1
94,31,1
65,31,1
69,31,1
31,42,10
31,35,4
31,89,4
31,57,3
31,87,3
31,51,3
31,66,3
31,33,2
31,48,2
31,39,1
31,58,1
31,72,1
31,65,1
31,69,1
94,32,3
42,32,2
57,32,1
80,32,1
86,32,1
33,32,1
87,32,1
70,32,1
68,32,1
64,32,1
69,32,1
41,32,1
76,32,1
47,32,1
32,33,3
32,87,2
32,42,2
32,94,2
32,40,2
32,41,2
32,76,2
32,57,1
32,80,1
32,86,1
32,70,1
32,49,1
32,68,1
32,64,1
32,69,1
32,47,1
32,44,1
58,33,10
35,33,2
42,33,2
91,33,2
57,33,2
84,33,1
87,33,1
80,33,1
66,33,1
33,58,7
33,42,2
33,91,2
33,57,2
33,35,2
33,66,2
33,87,1
33,80,1
63,34,4
85,34,4
97,34,2
59,34,2
56,34,2
93,34,1
69,34,1
50,34,1
47,34,1
49,34,1
84,34,-5
34,85,4
34,63,4
34,93,1
34,69,-1
34,79,-5
34,84,-5
81,35,5
48,35,4
55,35,3
84,35,2
57,35,2
41,35,2
46,35,1
80,35,1
82,35,1
94,35,-10
35,48,3
35,55,3
35,81,2
35,57,1
35,46,1
35,41,1
35,80,1
35,82,1
35,94,-10
88,36,5
53,36,5
37,36,1
74,36,1
90,36,1
39,36,1
36,53,6
36,88,4
36,40,3
36,65,2
36,74,1
36,64,1
36,96,1
36,90,1
36,39,1
79,37,10
70,37,5
46,37,3
94,37,1
64,37,1
56,37,1
37,79,8
37,54,5
37,70,5
37,46,3
37,94,1
37,64,1
37,65,1
37,63,1
37,56,1
47,38,5
76,38,3
89,38,3
50,38,2
43,38,2
78,38,2
75,38,2
69,38,1
51,38,1
74,38,1
44,38,1
38,47,5
38,76,3
38,89,3
38,75,3
38,50,2
38,78,2
38,69,1
38,51,1
38,74,1
46,39,4
76,39,3
53,39,2
91,39,2
97,39,2
94,39,1
96,39,1
64,39,1
50,39,1
89,39,1
44,39,1
43,39,1
39,76,5
39,91,2
39,46,2
39,97,2
39,94,1
39,96,1
39,64,1
39,50,1
39,89,1
39,44,1
39,43,1
94,40,2
65,40,2
50,40,2
89,40,2
74,40,1
88,40,1
66,40,1
96,40,1
41,40,1
46,40,1
65,41,3
86,41,2
77,41,2
47,41,2
62,41,2
57,41,1
94,41,1
80,41,1
84,41,1
61,41,1
42,41,1
82,41,1
50,41,1
89,41,1
78,41,1
75,41,1
83,41,1
44,41,1
41,65,7
41,86,2
41,77,2
41,78,2
41,62,2
41,57,1
41,80,1
41,84,1
41,61,1
41,42,1
41,82,1
41,50,1
41,47,1
41,89,1
41,75,1
41,83,1
94,42,2
48,42,2
81,42,1
57,42,1
87,42,1
66,42,1
84,42,1
89,42,1
62,42,1
42,94,3
42,48,3
42,62,2
42,81,1
42,87,1
42,66,1
42,84,1
44,43,10
76,43,3
99,43,3
48,43,2
57,43,1
81,43,1
43,73,10
43,44,5
43,76,4
43,48,3
43,99,3
43,57,1
43,81,1
50,44,3
44,50,1
44,88,1
60,45,10
67,45,10
45,67,10
45,60,1
65,46,3
94,46,1
57,46,1
77,46,1
76,46,1
50,46,1
46,65,8
46,82,2
46,77,1
46,76,1
46,50,1
89,47,5
65,47,5
76,47,3
74,47,2
71,47,1
88,47,1
47,89,5
47,65,5
47,76,3
47,88,3
47,71,2
47,74,2
92,48,7
81,48,4
87,48,3
80,48,3
72,48,2
48,92,6
48,81,4
48,87,3
48,80,3
48,72,1
99,49,6
56,49,4
89,49,4
68,49,1
51,49,1
98,49,1
49,99,6
49,56,4
49,89,4
49,53,2
49,51,1
66,50,6
97,50,4
64,50,3
61,50,1
79,50,1
51,50,1
82,50,1
69,50,1
74,50,1
50,66,5
50,61,2
50,97,2
50,79,1
50,69,1
50,74,1
50,64,1
99,51,3
89,51,1
82,51,1
66,51,1
68,51,1
51,89,1
51,82,1
51,66,1
51,68,1
51,99,1
57,52,3
55,52,2
72,52,1
64,52,1
84,52,1
52,84,3
52,55,2
52,72,1
52,57,1
52,64,1
83,53,8
90,53,8
53,90,8
53,83,5
53,73,5
79,54,5
54,79,1
89,55,3
94,55,1
55,89,3
55,94,2
74,56,1
78,56,1
64,56,1
56,74,1
56,78,1
56,64,1
80,57,4
91,57,3
84,57,2
92,57,1
57,80,4
57,84,3
57,86,2
57,95,1
57,82,1
57,87,1
57,94,1
57,58,1
57,81,1
57,72,1
57,92,1
57,91,-1
84,58,1
58,80,1
79,59,5
62,59,2
59,79,1
59,62,1
67,60,10
60,67,10
84,61,5
94,61,2
91,61,2
72,61,1
63,61,1
61,84,5
61,91,2
61,94,1
61,72,1
83,62,1
62,83,2
97,63,3
86,63,2
69,63,2
85,63,1
93,63,1
80,63,1
63,85,3
63,69,2
63,86,1
63,80,1
83,64,2
69,64,1
76,64,1
64,83,2
64,65,1
64,76,1
99,65,10
69,65,1
82,65,1
96,65,1
97,65,1
65,97,2
65,99,2
65,69,1
65,82,1
65,96,1
86,66,2
68,66,2
94,66,1
84,66,1
69,66,1
78,66,1
66,69,4
66,86,2
66,68,2
66,78,2
66,94,1
66,84,1
97,68,3
96,68,1
89,68,1
69,68,1
68,97,3
68,96,1
68,89,1
68,69,1
97,69,3
74,69,1
69,74,1
69,97,1
76,71,2
98,71,1
71,76,2
71,98,1
81,72,3
84,72,2
82,72,2
94,72,1
87,72,1
96,72,1
91,72,1
72,81,3
72,84,2
72,82,2
72,94,2
72,87,1
72,96,1
72,91,1
77,74,3
94,74,1
84,74,1
75,74,1
74,77,3
74,94,1
74,84,1
74,75,1
96,75,3
78,75,2
77,75,1
76,75,1
83,75,1
75,77,1
75,78,1
75,76,1
75,96,1
75,83,1
77,76,3
88,76,1
76,77,3
76,88,1
89,77,2
77,89,2
96,78,3
89,78,1
78,96,1
78,89,1
87,81,1
94,81,1
81,94,1
91,82,1
82,91,1
98,83,1
83,98,1
88,84,2
87,84,1
86,84,1
92,84,1
96,84,1
84,94,2
84,88,2
84,86,1
84,92,1
84,91,1
84,96,1
97,85,3
86,85,2
93,85,1
85,93,10
85,97,3
85,86,2
95,86,2
97,86,1
86,95,1
87,91,1
87,94,1
89,88,1
88,89,1
99,89,5
89,99,5
92,91,2
94,91,2
91,92,2
91,94,2
94,92,3
92,94,2
97,93,1
95,93,1
93,95,1
93,97,1
95,94,1
